I7042,OlaldeNature2018,Hungary_MN,Szigetszentmiklos-Udulosor,Hungary,47.429954,19.051966,I2a_Y,I2a1a1b1b_Y,H_mt,H_mt,4239,4046,4142.5
ans008,SanchezQuintoPNAS2019,Sweden_Ansarve_Megalithic,Ansarve,Sweden,57.509,18.14,I2a_Y,I2a1a2a1a1_Y,J1c_mt,J1c5_mt,3342,3031,3186.5
ans014,SanchezQuintoPNAS2019,Sweden_Ansarve_Megalithic,Ansarve,Sweden,57.509,18.14,I2a_Y,I2a1a2a1a1_Y,J1c_mt,J1c5_mt,3336,2937,3136.5
ans016,SanchezQuintoPNAS2019,Sweden_Ansarve_Megalithic,Ansarve,Sweden,57.509,18.14,I2a_Y,I2a1a2a_Y,H7d_mt,H7d_mt,2879,2631,2755
ans017,SanchezQuintoPNAS2019,Sweden_Ansarve_Megalithic,Ansarve,Sweden,57.509,18.14,I2a_Y,I2a1a2a1a1_Y,V_mt,V_mt,3328,2924,3126
lai001,SanchezQuintoPNAS2019,Scotland_Megalithic,Knowe_of_Lairo,Great_Britain,59.053,-2.853,I2a_Y,I2a1a2a2a1a_Y,U5b_mt,U5b2a+@16192_mt,3367,3102,3234.5
mid002,SanchezQuintoPNAS2019,Scotland_Megalithic,Scotland_Midhowe,Great_Britain,59.157,-3.099,I2a_Y,I2a1a2a_Y,H5+_mt,H5+16311_mt,3623,3372,3497.5
CarsingtonPasture3,BraceNatureEcologyEvolution2019,England_N,England_Derbyshire_Brassington_Carsington_Pasture_Cave,Great_Britain,53.079803,-1.640942,I2a_Y,I2a1b1a1a1_Y,T2c_mt,T2c1d1_mt,3648,3528,3588
CarsingtonPasture1,BraceNatureEcologyEvolution2019,England_N,England_Derbyshire_Brassington_Carsington_Pasture_Cave,Great_Britain,53.079803,-1.640942,I2a_Y,I2a1b1a1a1_Y,J1c_mt,J1c1b_mt,3648,3528,3588
Raschoille1,BraceDiekmannNatureEcologyEvolution2019,Scotland_N,Scotland_Argyll_and_Bute_Oban_Raschoille_Cave,Great_Britain,56.414567,-5.469178,I2a_Y,I2a1b1a1a_Y,K1a_mt,K1a3_mt,3942,3037,3489.5
Tinkinswood1,BraceNatureEcologyEvolution2019,Wales_N,Wales_Glamorgan_Tinkinswood,Great_Britain,51.451447,-3.308186,I2a_Y,I2a1b1a1a1_Y,H5_mt,H5_mt,4000,3300,3650
WestKennet1,BraceDiekmannNatureEcologyEvolution2019,England_N_all,England_Wiltshire_Avebury_West_Kennet,Great_Britain,51.243083,-1.51039,I2a_Y,I2a1b1a1a_Y,U5a_mt,U5a2d_mt,3300,2500,2900
Coldrum1,BraceDiekmannNatureEcologyEvolution2019,England_N_all,England_Kent_Trottiscliffe_Coldrum,Great_Britain,51.321578,0.372682,I2a_Y,I2a1b1a1a1_Y,K1a_mt,K1a2b_mt,3730,2980,3355
CaveHa3_1,BraceDiekmannNatureEcologyEvolution2019,England_N_all,England_North_Yorkshire_Ha_Cave_Giggleswick_Scar,Great_Britain,54.074439,-2.287284,I2a_Y,I2a1b1a1a1b1_Y,K1a_mt,K1a2b_mt,3644,3527,3585.5
JubileeCave,BraceDiekmannNatureEcologyEvolution2019,England_N,England_North_Yorkshire_Attermire_Scar_Jubilee_Cave,Great_Britain,54.081683,-2.27362,I2a_Y,I2a1b1a1a1b1_Y,J1c_mt,J1c9_mt,3642,3378,3510
BurnGround,BraceDiekmannNatureEcologyEvolution2019,England_N_all,England_Gloucestershire_Hampnett_Burn_Ground,Great_Britain,51.843407,-1.850443,I2a_Y,I2a1b1a1a1b1_Y,U5b_mt,U5b2a_mt,3946,3710,3828
UpperSwell,BraceNatureEcologyEvolution2019,England_N_all,England_Gloucestershire_Chipping_Norton_Upper_Swell,Great_Britain,51.56105,-1.445923,I2a_Y,I2a1b1a1a1b1_Y,K1a_mt,K1a1b1_mt,4000,3500,3750
I1583,MathiesonNature2015,Turkey_N,Northwest_Anatolia_Marmara_Barcın,Turkey,40.3037,29.57,G2a_Y,G2a2a1a2a_Y,K1a_mt,K1a2_mt,6424,6233,6328.5
I0723,MathiesonNature2015,Turkey_N,Menteşe,Turkey,40.26,29.65,G2a_Y,G2a2a1_Y,X2m_mt,X2m2_mt,6008,5835,5921.5
I2793,LipsonNature2017,Hungary_EarlyC_Tiszapolgar_Bodrogkeresztur,Torokszentmiklós_road_4_site_3,Hungary,47.191612,20.402331,I2a_Y,I2a1b1a2b3_Y,H1b_mt,H1bc_mt,4442,4250,4346
I1905,LipsonNature2017,Hungary_LN_Lengyel,Csabdi-Telizoldes,Hungary,47.51062,18.61693,I2a_Y,I2a_Y,T2b_mt,T2b_mt,4834,4556,4695
I1878,LipsonNature2017,Hungary_EN_Starcevo_1,Alsonyek-Bataszek_Mernoki_telep,Hungary,46.208562,18.700047,H2a_Y,H2a1_Y,T1a_mt,T1a2_mt,5830,5664,5747
I2384,LipsonNature2017,Hungary_MN_ALPc_published,Hajdunanas-Eszlari_ut,Hungary,47.85755,21.43239,I2a_Y,I2a2b_Y,K1a_mt,K1a_mt,5305,5046,5175.5
I1880,LipsonNature2017,Hungary_EN_Starcevo_2,Lanycsak_Gata-Csatola,Hungary,45.993,18.58127,G2a_Y,G2a2b2b1a1_Y,W5_mt,W5_mt,5800,5500,5650
I3719,MathiesonNature2018,Ukraine_N_o2,Dereivka_I,Ukraine,48.91422,33.76493,I2a_Y,I2a1b1_Y,H1_mt,H1_mt,4983,4795,4889
I10287,OlaldeScience2019,Spain_MLN,Barcelona_Cova_de_la_Guineu,Spain,41.4391,1.5733,I2a_Y,I2a1b1b_Y,T2b_mt,T2b3+151_mt,3357,3099,3228
ajv54,MalmstromProcBiolSci2019,Sweden_PWC,Ajvide,Sweden,57.281086,18.169117,I2a_Y,I2a1a1b1_Y,U5b_mt,U5b1d2_mt,3008,2783,2895.5
BERG157-7,BrunelPNAS2020,France_GrandEst_MN,Grand-Est__Bergheim_Saulager,France,43.21817,2.4127,I2a_Y,I2a1a2a_Y,U5b_mt,U5b1c_mt,4319,4050,4184.5
BUCH2,BrunelPNAS2020,France_GrandEst_MN,Grand-Est__Bucheres_PLA_D39,France,48.23569,4.11263,H2a_Y,H2a1_Y,U5b_mt,U5b1+16189+@16192_mt,4400,4200,4300
MDV248,BrunelPNAS2020,France_HautsDeFrance_EN,Hauts-de-France_North_Menneville_Derriere_le_village,France,49.41905,4.00774,H2a_Y,H2a1_Y,K1a_mt,K1a2_mt,5206,4853,5029.5
PER3123,BrunelPNAS2020,France_NouvelleAquitaine_Mesolithic,Nouvelle-Aquitaine_South-West_Agris_Les_Perrats,France,45.77,0.33,I2a_Y,I2a1b2_Y,U5b_mt,U5b1+16189_mt,7200,7000,7100
ROS78,BrunelPNAS2020,France_GrandEst_MN,Grand-Est__Rosheim_Rosheim_Mittelfeld_Rosenmeer,France,48.49666,7.47052,I2a_Y,I2a1a2a_Y,U8b_mt,U8b1b1_mt,4800,4500,4650
ROS102,BrunelPNAS2020,France_GrandEst_MN,Grand-Est_Rosheim_Rosheim_Mittelfeld_Rosenmeer,France,48.49666,7.47052,I2a_Y,I2a1a2a_Y,K1a_mt,K1a1_mt,4789,4607,4698
FLR004,RivollatScienceAdvance2020,France_MN,Calvados_Fleury-sur-Orne,France,49.19,-0.38,H2a_Y,H2a1_Y,K1b_mt,K1b1a_mt,4678,4458,4568
FLR005,RivollatScienceAdvance2020,France_MN,Calvados_Fleury-sur-Orne,France,49.19,-0.38,G2a_Y,G2a2a1_Y,J1c_mt,J1c3c_mt,4444,4262,4353
FLR007,RivollatScienceAdvance2020,France_MN,Calvados_Fleury-sur-Orne,France,49.19,-0.38,G2a_Y,G2a2a1_Y,U5b_mt,U5b1c_mt,4446,4331,4388.5
FLR014,RivollatScienceAdvance2020,France_MN,Calvados_Fleury-sur-Orne,France,49.19,-0.38,H2a_Y,H2a1_Y,K1a_mt,K1a_mt,4546,4368,4457
GRG003,RivollatScienceAdvance2020,France_MN,France_Yonne_Gurgy,France,47.97,3.56,G2a_Y,G2a2b2a1a2_Y,K1a_mt,K1a_mt,5000,4000,4500
GRG008,RivollatScienceAdvance2020,France_MN,France_Yonne_Gurgy,France,47.97,3.56,G2a_Y,G2a2b2a1_Y,U5b_mt,U5b_mt,5000,4000,4500
GRG016,RivollatScienceAdvance2020,France_MN,France_Yonne_Gurgy,France,47.97,3.56,G2a_Y,G2a2b2a1a2_Y,N1a_mt,N1a1a1a_mt,4542,4363,4452.5
GRG021,RivollatScienceAdvance2020,France_MN,France_Yonne_Gurgy,France,47.97,3.56,G2a_Y,G2a2b2a1a2_Y,H2a_mt,H2a2a1_mt,5000,4000,4500
GRG022,RivollatScienceAdvance2020,France_MN,France_Yonne_Gurgy,France,47.97,3.56,H2a_Y,H2a1_Y,K1a_mt,K1a_mt,5000,4000,4500
GRG027,RivollatScienceAdvance2020,France_MN,France_Yonne_Gurgy,France,47.97,3.56,G2a_Y,G2a2b2a1a2_Y,H2a_mt,H2a_mt,4840,4615,4727.5
GRG035,RivollatScienceAdvance2020,France_MN,France_Yonne_Gurgy,France,47.97,3.56,G2a_Y,G2a2b2a1a2_Y,H2a_mt,H2a2a1_mt,5000,4000,4500
GRG041,RivollatScienceAdvance2020,France_MN,France_Yonne_Gurgy,France,47.97,3.56,H2a_Y,H2a1_Y,K1_mt,K1_mt,5000,4000,4500
GRG043,RivollatScienceAdvance2020,France_MN,Yonne_Gurgy,France,47.97,3.56,G2a_Y,G2a2b2a1_Y,H2a_mt,H2a_mt,5000,4000,4500
GRG052,RivollatScienceAdvance2020,France_MN,France_Yonne_Gurgy,France,47.97,3.56,G2a_Y,G2a2b2a_Y,J1c_mt,J1c1_mt,5000,4000,4500
HBS006,RivollatScienceAdvance2020,Germany_EN_LBK,Saxony-Anhalt_Halberstadt,Germany,51.9,11.05,G2a_Y,G2a2b2a1_Y,T2b_mt,T2b_mt,5250,4800,5025
HBS009,RivollatScienceAdvance2020,Germany_EN_LBK,Saxony-Anhalt_Halberstadt,Germany,51.9,11.05,G2a_Y,G2a2b2a1_Y,H27_mt,H27+16093_mt,5250,4800,5025
LBR001,RivollatScienceAdvance2020,France_EN_MN,Alpes-Maritimes_Les_Breguieres,France,43.7,6.99,I2a_Y,I2a1b1a1b_Y,H2a_mt,H2a2_mt,4898,4712,4805
LBR002,RivollatScienceAdvance2020,France_EN_MN,Alpes-Maritimes_Les_Breguieres,France,43.7,6.99,I2a_Y,I2a1b1a1b_Y,U5b_mt,U5b2b3_mt,5209,4905,5057
LBR005,RivollatScienceAdvance2020,France_EN_MN,Alpes-Maritimes_Les_Breguieres,France,43.7,6.99,I2a_Y,I2a1b1_Y,K1a_mt,K1a2_mt,5216,4953,5084.5
OBN006,RivollatScienceAdvance2020,France_MN,Bas-Rhin_Obernai,France,48.46,7.48,C1a_Y,C1a2b_Y,N1a_mt,N1a1a1b_mt,5209,4954,5081.5
OBN007,RivollatScienceAdvance2020,France_MN,Bas-Rhin_Obernai,France,48.46,7.48,I2a_Y,I2a1a2_Y,K_mt,K_mt,4536,4349,4442.5
PEN003,RivollatScienceAdvance2020,France_EN,Alpes-Maritimes_Pendimoun,France,43.81,7.51,I2a_Y,I2a1a2b_Y,J1c_mt,J1c3e_mt,5479,5331,5405
PRI001,RivollatScienceAdvance2020,France_MN,Deux-Sevres_Prisse-la-Charriere,France,46.15,-0.48,I2a_Y,I2a1a2a_Y,X2b_mt,X2b+226_mt,4342,4077,4209.5
SCH016,RivollatScienceAdvance2020,Germany_EN_LBK,Baden-Wurttemberg,Germany,49.39,8.57,C1a_Y,C1a2b_Y,K2a_mt,K2a_mt,5298,5041,5169.5
TGM009,RivollatScienceAdvance2020,Germany_LN,Saxony-Anhalt_Tangermunde,Germany,52.54,11.97,I2a_Y,I2a2a_Y,J1c_mt,J1c2b_mt,3483,3104,3293.5
XN171,RivollatScienceAdvance2020,Germany_EN_LBK,Baden-Wurttemberg,Germany,48.78,9.18,H2a_Y,H2a1_Y,H1_mt,H1_mt,5298,5057,5177.5
ANN1,CassidyNature2020,Ireland_MN,Ireland_Limerick_Annagh,Ireland,52.67641,-8.455326,I2a_Y,I2a1b1a1a1b1_Y,K1a_mt,K1a+195_mt,3637,3191,3414
ANN2,CassidyNature2020,Ireland_MN,Ireland_Limerick_Annagh,Ireland,52.67641,-8.455326,I2a_Y,I2a1b1a1a_Y,H4a_mt,H4a1a1_mt,3707,3378,3542.5
ARD2,CassidyNature2020,Ireland_MN,Ireland_Tipperary_Ardcrony,Ireland,52.934997,-8.154168,I2a_Y,I2a1a2a1a_Y,J2b_mt,J2b1a_mt,3599,3366,3482.5
ASH1,CassidyNature2020,Ireland_MN,Ireland_Tipperary_Ashleypark,Ireland,52.93106,-8.187431,I2a_Y,I2a1b1a1a1b_Y,K2a_mt,K2a9_mt,3640,3380,3510
ASH3,CassidyNature2020,Ireland_EN_MN,Ireland_Tipperary_Ashleypark,Ireland,52.93106,-8.187431,I2a_Y,I2a1a1b1_Y,T2c_mt,T2c1d1_mt,3764,3534,3649
BG72,CassidyNature2020,Ireland_MN,Ireland_Carlow_Baunogenasraid,Ireland,52.807364,-6.823305,H2a_Y,H2a1_Y,K1a_mt,K1a4a1_mt,3633,3377,3505
CH448,CassidyNature2020,Ireland_MN,Ireland_Cavan_Cohaw,Ireland,54.054795,-7.026747,I2a_Y,I2a1a2a1a_Y,H1_mt,H1_mt,3646,3383,3514.5
GNM1007,CassidyNature2020,Ireland_MN,Ireland_Mayo_Glennamong,Ireland,53.9697,-9.632,I2a_Y,I2a1b1a1a1_Y,K1a_mt,K1a+195_mt,3513,3103,3308
GNM1076,CassidyNature2020,Ireland_MN,Ireland_Mayo_Glennamong,Ireland,53.9697,-9.632,I2a_Y,I2a1b1a1a1_Y,H1c_mt,H1c_mt,3366,2935,3150.5
MB6,CassidyNature2020,Ireland_MN,Ireland_Down_Millin_Bay_Keentagh,Ireland,54.363818,-5.486033,I2a_Y,I2a1b1a1a1_Y,J1c_mt,J1c3_mt,3494,3036,3265
PB1327,CassidyNature2020,Ireland_MN,Ireland_Clare_Parknabinnia,Ireland,52.985499,-9.111454,I2a_Y,I2a1b1a1a1b_Y,T2b_mt,T2b3+151_mt,3626,3356,3491
PB186,CassidyNature2020,Ireland_MN,Ireland_Clare_Parknabinnia,Ireland,52.985499,-9.111454,I2a_Y,I2a1a1b1_Y,X2b_mt,X2b+226_mt,3516,3359,3437.5
PB2031,CassidyNature2020,Ireland_MN,Ireland_Clare_Parknabinnia,Ireland,52.985499,-9.111454,I2a_Y,I2a1a1b1_Y,K1a_mt,K1a2b_mt,3628,3373,3500.5
PB443,CassidyNature2020,Ireland_MN,Ireland_Clare_Parknabinnia,Ireland,52.985499,-9.111454,I2a_Y,I2a1a2a1a_Y,K1b_mt,K1b1a1_mt,3634,3378,3506
PB581,CassidyNature2020,Ireland_MN,Ireland_Clare_Parknabinnia,Ireland,52.985499,-9.111454,I2a_Y,I2a1b1a1a1b_Y,T2b_mt,T2b_mt,3625,3363,3494
PB672,CassidyNature2020,Ireland_MN,Ireland_Clare_Parknabinnia,Ireland,52.985499,-9.111454,I2a_Y,I2a1a1b1_Y,T2c_mt,T2c1d+152_mt,3628,3376,3502
PB675,CassidyNature2020,Ireland_MN,Ireland_Clare_Parknabinnia,Ireland,52.985499,-9.111454,I2a_Y,I2a1a1b1_Y,H1_mt,H1_mt,3362,3102,3232
PB768,CassidyNature2020,Ireland_MN,Ireland_Clare_Parknabinnia,Ireland,52.985499,-9.111454,I2a_Y,I2a1a1b1_Y,H4a_mt,H4a1a1_mt,3639,3376,3507.5
PN02,CassidyNature2020,Ireland_EN_MN,Ireland_Clare_Poulnabrone,Ireland,53.04866,-9.140049,I2a_Y,I2a1b1a1a1_Y,U5b_mt,U5b1c1_mt,3706,3521,3613.5
PN03,CassidyNature2020,Ireland_MN,Ireland_Clare_Poulnabrone,Ireland,53.04866,-9.140049,I2a_Y,I2a1b1a1a1_Y,K1a_mt,K1a1_mt,3633,3376,3504.5
PN04,CassidyNature2020,Ireland_EN,Ireland_Clare_Poulnabrone,Ireland,53.04866,-9.140049,I2a_Y,I2a1b1a1a1b_Y,H1+_mt,H1+16189_mt,3946,3653,3799.5
PN05,CassidyNature2020,Ireland_EN,Ireland_Clare_Poulnabrone,Ireland,53.04866,-9.140049,I2a_Y,I2a1b1a1a1_Y,K1a_mt,K1a+195_mt,3944,3651,3797.5
PN06,CassidyNature2020,Ireland_MN,Ireland_Clare_Poulnabrone,Ireland,53.04866,-9.140049,I2a_Y,I2a1a1b1_Y,H_mt,H_mt,3633,3376,3504.5
PN07,CassidyNature2020,Ireland_MN,Ireland_Clare_Poulnabrone,Ireland,53.04866,-9.140049,I2a_Y,I2a1b1a1a1b_Y,U5b_mt,U5b1c_mt,3623,3371,3497
prs009,SanchezQuintoPNAS2019,Atlantic_farmers,Primrose_Grange,Ireland,54.2469,-8.55609,I2a_Y,I2a1b1a1a1b_Y,U5b_mt,U5b2c_mt,3500,3360,3430
prs010,SanchezQuintoPNAS2019,Atlantic_farmers,Primrose_Grange,Ireland,54.2469,-8.55609,I2a_Y,I2a1b1a1a_Y,K1a_mt,K1a+195_mt,3640,3518,3579
prs012,SanchezQuintoPNAS2019,Atlantic_farmers,Primrose_Grange,Ireland,54.2469,-8.55609,I2a_Y,I2a1b1a1a1b_Y,W1+_mt,W1+119_mt,3770,3650,3710
prs013,SanchezQuintoPNAS2019,Atlantic_farmers,Primrose_Grange,Ireland,54.2469,-8.55609,I2a_Y,I2a1b1a1a1b_Y,T2b_mt,T2b3c_mt,3630,3370,3500
prs016,SanchezQuintoPNAS2019,Atlantic_farmers,Primrose_Grange,Ireland,54.2469,-8.55609,I2a_Y,I2a1b1a1a1b_Y,K1a_mt,K1a4a1_mt,3690,3530,3610
prs017,SanchezQuintoPNAS2019,Atlantic_farmers,Primrose_Grange,Ireland,54.2469,-8.55609,I2a_Y,I2a1b1a1a_Y,K1a_mt,K1a+195_mt,3779,3647,3713
1H07,SeguinOrlandoCurrBio2021,France_MontAime_MLN,Marne_Mont-Aime_hypogee_I,France,48.858874,3.996466,I2a_Y,I2a1b1b_Y,J1c_mt,J1c5_mt,3338,3037,3187.5
1H13,SeguinOrlandoCurrBio2021,France_MontAime_MLN,Marne_Mont-Aime_hypogee_I,France,48.858874,3.996466,I2a_Y,I2a1b1b_Y,K1a_mt,K1a4a1_mt,3092,2921,3006.5
2H07,SeguinOrlandoCurrBio2021,France_MontAime_MLN,Marne_Mont-Aime_hypogee_II,France,48.858472,3.995887,H2a_Y,H2a1a_Y,K1a_mt,K1a4a1h_mt,3366,3104,3235
2H10,SeguinOrlandoCurrBio2021,France_MontAime_MLN,Marne_Mont-Aime_hypogee_II,France,48.858472,3.995887,I2a_Y,I2a1b1b1_Y,H3_mt,H3_mt,3341,3098,3219.5
2H11,SeguinOrlandoCurrBio2021,France_MontAime_MLN,Marne_Mont-Aime_hypogee_II,France,48.858472,3.995887,I2a_Y,I2a1a1b1a_Y,J1c_mt,J1c1_mt,3351,3102,3226.5
2H17,SeguinOrlandoCurrBio2021,France_MontAime_MLN,Marne_Mont-Aime_hypogee_II,France,48.858472,3.995887,I2a_Y,I2a1b1b_Y,U5b_mt,U5b1i_mt,3338,3031,3184.5
2HC51961131,SeguinOrlandoCurrBio2021,France_MontAime_MLN,Marne_Mont-Aime_hypogee_II,France,48.858472,3.995887,I2a_Y,I2a1b1b_Y,X2b_mt,X2b_mt,3357,3103,3230
I2369,LipsonNature2017,Hungary_LateC_Baden,Budakalasz_Luppa_csarda,Hungary,47.62094,19.04494,G2a_Y,G2a2b2a1a1c1a_Y,J2a_mt,J2a1a1_mt,3370,3101,3235.5
I2371,LipsonNature2017,Hungary_LateC_Baden,Alsonemedi,Hungary,47.31875,19.16692,G2a_Y,G2a2a2b3_Y,U5b_mt,U5b3f_mt,3361,3099,3230
I0056,LipsonNature2017,Germany_EN_LBK,Halberstadt_Sonntagsfeld,Germany,51.89583333,11.04666667,G2a_Y,G2a2a_Y,T2b_mt,T2b8_mt,5211,5002,5106.5
I1889,LipsonNature2017,Hungary_MN_Vinca,Szederkény-Kukorica-dülö,Hungary,45.5969,18.28247,G2a_Y,G2a2a1_Y,K1a_mt,K1a2_mt,5205,4848,5026.5
I2752,LipsonNature2017,Hungary_LateC_Baden,Balatonlelle_Felso_Gamasz,Hungary,46.78469,17.731714,I2a_Y,I2a1a1a1a2_Y,K1a_mt,K1a_mt,3600,2850,3202.5
I2753,LipsonNature2017,Hungary_LateC_Baden,Balatonlelle_Felso_Gamasz,Hungary,46.78469,17.731714,I2a_Y,I2a1a1a1a2_Y,U5a_mt,U5a1_mt,3333,2928,3130.5
I2783,LipsonNature2017,Hungary_Hunyadihalom_MCHA,Nemesnadudvar_Papfold,Hungary,46.334774,19.053945,C1a_Y,C1a2a_Y,T2b_mt,T2b23_mt,4228,3962,4095
I2788,LipsonNature2017,Hungary_LateC_Protoboleraz,Abony_Turjanyos_dulo,Hungary,47.189141,20.004795,G2a_Y,G2a2b2a_Y,H_mt,H_mt,3910,3644,3777
I2789,LipsonNature2017,Hungary_LateC_Protoboleraz,Abony_Turjanyos_dulo,Hungary,47.189141,20.004795,I2a_Y,I2a2b_Y,J1c_mt,J1c_mt,3800,3600,3200
I4971,LipsonNature2017,Hungary_EN_HG_Koros,Tiszaszolos_Domahaza,Hungary,47.559165,20.721246,I2a_Y,I2a1b_Y,K1_mt,K1_mt,5737,5538,5637.5
I2739,LipsonNature2017,Hungary_MN_LBK,Alsonyek_Bataszek,Hungary,46.208562,18.700047,G2a_Y,G2a2b2b1a1_Y,T2c_mt,T2c1+146_mt,5307,5069,5188
I2791,LipsonNature2017,Hungary_LateC_Protoboleraz,Abony_Turjanyos_dulo,Hungary,47.189141,20.004795,I2a_Y,I2a2a_Y,U5a_mt,U5a1c1_mt,3649,3516,3582.5
I2366,LipsonNature2017,Hungary_LateC_Baden,Budakalasz_Luppa_csarda,Hungary,47.62094,19.04494,G2a_Y,G2a2b2a1a1b_Y,H26_mt,H26a_mt,3340,2937,3138.5
I2367,LipsonNature2017,Hungary_LateC_Baden,Budakalasz_Luppa_csarda,Hungary,47.62094,19.04494,G2a_Y,G2a2b2a1_Y,HV_mt,HV+16311_mt,3333,2928,3130.5
I0659,LipsonNature2017,Germany_EN_LBK,Halberstadt_Sonntagsfeld,Germany,51.89583333,11.04666667,G2a_Y,G2a2a1_Y,N1a_mt,N1a1a1a2_mt,5210,4952,5081
I0048,LipsonNature2017,Germany_EN_LBK,Halberstadt_Sonntagsfeld,Germany,51.89583333,11.04666667,G2a_Y,G2a2a1_Y,K1a_mt,K1a+195_mt,5210,5003,5106.5
I0821,LipsonNature2017,Germany_EN_LBK,Halberstadt_Sonntagsfeld,Germany,51.89583333,11.04666667,G2a_Y,G2a2a_Y,X2d_mt,X2d_mt,5205,4847,5026.5
Es971,BrunelPNAS2020,France_HautsDeFrance_MN,Hauts_de_France_Escalles Mont_Hubert,France,50.91781,1.7131,I2a_Y,I2a1a2a_Y,K1a_mt,K1a+195_mt,4900,4200,4550
R6,AntonioGaoMootsScience2019,Italy_N,Grotta_Continenza,Italy,41.96,13.54,R1b_Y,R1b1b2a_Y,K1a_mt,K1a1_mt,5318,5084,5201
R9,AntonioGaoMootsScience2019,Italy_N,Grotta_Continenza,Italy,41.96,13.54,G2a_Y,G2a2a1a2b1b_Y,K1a_mt,K1a4a1_mt,5611,5479,5545
R17,AntonioGaoMootsScience2019,Italy_N,Ripabianca_di_Monterado,Italy,43.7223961,13.0338971,J2a_Y,J2a2a_Y,U8b_mt,U8b1b_mt,5323,5216,5269.5
